timestamp,mill_power,feed_rate,product_fineness,energy_consumption,temperature,vibration_level,noise_level,specific_energy,energy_savings,quality_improvement,sustainability_score,expected_improvement,rec_action,rec_target_value
2025-10-25 19:44:33.785307,5335.536005926709,237.52241273797335,0.8568734104585937,4594.323478238557,105.40508866015382,3.5254683888106944,98.44166355650384,19.34269446801285,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 19:29:33.785307,5433.621894242818,208.34904753445736,0.9435844619243154,4596.393716460788,100.3475797906804,3.584533811612482,94.7630986538744,22.06102571042278,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 19:14:33.785307,4785.130794671871,185.97587454933628,0.9489473011163152,3611.1567190921073,93.76572734636454,1.4624380286806606,101.49673136867084,19.417339525491997,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 18:59:33.785307,4136.333379420941,192.9889254249568,0.9069569262637592,3315.3812319918866,95.45400730063616,1.7561052269247868,97.91484882656592,17.179126768607958,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 18:44:33.785307,5487.059280016436,241.26244610606696,0.9253056001640464,4474.787242117332,103.5779013888896,4.367159140009607,98.94902542324807,18.547383962121824,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 18:29:33.785307,5452.640485809624,240.962836643772,0.8730824817561551,3988.5296789850136,97.0186654895546,2.845431969769872,96.0954564967506,16.552468081744067,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 18:14:33.785307,5332.671572304466,203.89504987467032,0.8833348841565092,4075.824077366095,112.70210493533357,4.181531728079783,103.2382125022695,19.98981368052632,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 17:59:33.785307,5218.419267614695,242.4247736279676,0.8824099335318195,4072.4490302914696,95.01116361215156,1.1505655318581345,102.90927509376246,16.798815370834824,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 17:44:33.785307,4586.452076516034,202.2407011792789,0.8681451920374078,3612.472270070088,95.29426747029684,4.8422650493847055,102.85740991219886,17.862241532704754,0.0,0.0,0.8,0.0,ALERT: Inspect mill for high vibration,3.0
2025-10-25 17:29:33.785307,4253.11896357638,219.42420489932445,0.930717892290833,3616.553153002144,99.93261495097936,4.620516764123986,99.50816649216512,16.482015455767357,0.0,0.0,0.8,0.0,ALERT: Inspect mill for high vibration,3.0
2025-10-25 17:14:33.785307,4900.260628713305,237.23840279163045,0.9212863642276048,3987.2966089750257,102.90944019709237,3.9678713915359487,102.81479049185914,16.807129643635268,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 16:59:33.785307,4965.159156286466,201.37570996719927,0.879415663808437,4698.830924824136,97.24567065027024,1.6591403082932188,92.47244621145164,23.333652813717425,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 16:44:33.785307,4434.306220887695,227.1688419933433,0.9375360895723752,3681.461924195339,104.57140881464169,4.305128784053334,101.99439646153756,16.205840007307764,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 16:29:33.785307,4807.47029522887,220.1519454467216,0.8576166387059592,4378.54938382698,107.96245274639264,3.845694299402485,101.99847536609428,19.888760715030163,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 16:14:33.785307,4691.486360610904,184.4160762066184,0.865863805403484,4436.299226252075,93.80808101519142,4.159609860705875,91.32108415079406,24.055924480389407,0.0,0.08,0.8,0.04,"Adjust separator settings, energy high",0.92
2025-10-25 15:59:33.785307,4982.999476524448,223.45177251612088,0.8969667829443054,4595.826175172907,92.70584256196535,4.215511751006229,101.34167002520172,20.56741865528913,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 15:44:33.785307,4712.105195976933,205.54641520899435,0.9775693561925006,3756.8617694996574,93.02079578969376,1.730670841854011,93.7002950403772,18.277437470278134,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 15:29:33.785307,5358.30923715563,193.47081211289205,0.8550966976078209,4076.2438344268494,97.54656210410816,1.976314851625812,101.11707682975606,21.06903759198202,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 15:14:33.785307,4702.410585715516,248.8535667304496,0.9013139680318724,3463.455170270178,110.51140182026484,1.829986365957032,103.30696362387908,13.917643222305273,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 14:59:33.785307,4530.566236496324,233.84923529757623,0.9114993322517292,4240.856758570969,92.26461937867845,3.607432201826781,102.81230305906844,18.13500367037514,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 14:44:33.785307,4413.384947049717,204.86524516715528,0.9521562647257252,4180.605324466931,101.86131290813732,4.967896434168052,91.51923837436227,20.406610699873703,0.0,0.0,0.8,0.0,ALERT: Inspect mill for high vibration,3.0
2025-10-25 14:29:33.785307,5448.225865943618,216.2769501971944,0.9436351743518768,4770.583268862592,100.16495214694643,3.9162078629989456,93.71742704123712,22.057751611788387,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 14:14:33.785307,4886.190237530535,205.83164635588463,0.9335179815413408,4446.743751058632,113.03431128062776,4.066082751173818,100.91430480417904,21.603790321758314,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 13:59:33.785307,4728.097776723263,245.61306333744815,0.881927832568679,4031.717677513995,110.84181012008614,1.7556864275604096,100.20893437980922,16.414915421497334,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 13:44:33.785307,4927.060042654623,197.03748392700527,0.8952649541112985,4211.162741239975,99.32065521920195,1.8421363662774943,102.67726751120745,21.372393901597185,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 13:29:33.785307,5370.728656589936,222.7571456777264,0.949800985668726,3937.747125614189,107.64271101877246,3.836617890467066,93.69823419360482,17.677309950962513,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 13:14:33.785307,4881.22005689513,202.36848722820343,0.9604641102708594,4636.448856922682,92.61167031689048,2.059706872274975,98.11302982647364,22.91092302717768,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 12:59:33.785307,4050.041073543638,246.02621359534768,0.9440093323759936,3781.914074022217,111.66448188972504,1.3377631545849384,103.52763231881951,15.371996355114153,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 12:44:33.785307,5135.25400982256,239.6645229109563,0.9774677768671562,4552.026712808431,112.4497588000232,3.12306739621791,103.07973307785532,18.99332716635052,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 12:29:33.785307,4855.359121825778,241.2672146177072,0.8626891773323869,3627.059867810985,110.06041458174737,4.367256426936878,97.06434937153186,15.033372265372911,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 12:14:33.785307,5010.242722892528,181.49328129105515,0.876468194672088,4354.015381137463,98.87516983179704,1.3499136126555549,90.93340174485044,23.989953381057177,0.0,0.08,0.8,0.04,"Adjust separator settings, energy high",0.92
2025-10-25 11:59:33.785307,4358.087183583767,198.3163569914607,0.927678610852216,3313.8631399336127,101.68141450020283,3.1485668327941827,91.8757638601938,16.709983853557375,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 11:44:33.785307,5115.737878315017,210.38047639892264,0.9188932455866188,3867.977778752635,106.23536039601748,4.875772318468705,92.4655820168391,18.385630770378903,0.0,0.0,0.8,0.0,ALERT: Inspect mill for high vibration,3.0
2025-10-25 11:29:33.785307,4019.978088660648,237.28265240251352,0.9640756551577316,3677.018026618807,92.48890546069902,3.8405186937964815,92.0087980514045,15.496362561241725,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 11:14:33.785307,5382.873151508552,202.10277408476023,0.8661066542279533,4821.181383064277,97.8078957282299,1.2801886934332627,96.19728634226442,23.85509739310761,0.0,0.08,0.8,0.04,"Adjust separator settings, energy high",0.92
2025-10-25 10:59:33.785307,4639.4330523570125,191.52495597729347,0.8900289158109083,3959.759303306153,101.2635269119979,2.7289898671791177,98.73683730545493,20.67489984490955,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 10:44:33.785307,5062.792478668931,248.62739801784244,0.9432586022681678,3595.907260017868,110.36339570444942,3.723719913585484,90.98267829887646,14.463036954989068,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 10:29:33.785307,5335.398131617658,246.3983628227418,0.9663071367284892,3853.765716757718,111.26516006065953,4.4544941867884456,103.45192148059505,15.6403867987131,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 10:14:33.785307,4117.119419076443,184.420254506858,0.925694877170758,3231.5170093830943,103.1011767640124,1.886765235617574,93.13318467374056,17.522570937241355,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 09:59:33.785307,5050.647703108739,180.07247771498288,0.8711122229861405,3834.59602237245,92.8075644944153,1.8433438467283048,91.88041218781152,21.29473670677802,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 09:44:33.785307,5076.718889150618,218.3211839952955,0.9626365612991588,3711.886053244761,103.42380240702364,3.221459527468669,93.31603679957416,17.00195083369828,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 09:29:33.785307,4620.016044787656,204.1794602451132,0.944371060225546,4037.847676236988,103.29193977441342,3.36985712391336,104.5205790291246,19.77597380076166,0.0,0.0,0.8,0.0,maintain_parameters,0.0
2025-10-25 09:14:33.785307,4121.722185219152,193.37015792135827,0.8614721851384456,3650.759747684872,109.42014076639325,1.1476237366332835,94.59935789328225,18.879643932906934,0.0,0.05,0.8,0.025,Adjust separator settings,0.92
2025-10-25 08:59:33.785307,5443.644352497339,207.14823285477115,0.919119509465294,4423.965171262461,91.57623369763468,3.183263248161248,103.80783855198308,21.356518899234462,0.0,0.0,0.8,0.0,maintain_parameters,0.0
