timestamp,mill_power,feed_rate,product_fineness,energy_consumption,temperature,vibration_level,noise_level
2025-09-20 22:39:01.153164,4877.6352863793645,202.33365271241055,0.9175938425099948,4094.3660982339943,93.0675063745604,1.6849711834523156,99.56684344108763
2025-09-20 22:24:01.153164,4292.238867747571,203.17089914332007,0.9126914511910883,3962.602324304111,110.78714349481547,2.325545093934082,101.7825981712697
2025-09-20 22:09:01.153164,4143.115277412805,209.46266103581357,0.8835442887064652,3188.835125961611,114.33608703189834,2.0688559719833197,96.97496712286045
2025-09-20 21:54:01.153164,5478.960679777389,232.43389332752915,0.878749866140238,4364.011190966002,98.97518609290435,4.737494829888675,97.04643115987298
2025-09-20 21:39:01.153164,4400.185739002766,195.7769756921014,0.8801271428633382,4173.896048855395,102.25709272783445,3.8099139707084646,90.55879643761187
2025-09-20 21:24:01.153164,4206.175511399521,214.67697651653998,0.9023265629022806,3965.589962232779,98.23158418097479,2.1557575209812563,91.38682100017257
2025-09-20 21:09:01.153164,4382.092147908661,215.738620947968,0.8705600889623903,3818.3753751537406,91.20300730880751,2.530493294669131,103.7948007585333
2025-09-20 20:54:01.153164,4153.453162854702,215.80225618024286,0.8507623100447477,3416.3132225006434,101.25745716071813,3.3085767960076047,104.79308885907489
2025-09-20 20:39:01.153164,5349.813554544356,231.28366161902278,0.9713633067261841,4346.317263371295,90.59992843506801,2.185329261171312,96.25694668185803
2025-09-20 20:24:01.153164,5187.434977563062,210.99591567026917,0.9576816991130478,4122.122702269623,103.3815527887348,3.979958630333303,97.16481823748757
2025-09-20 20:09:01.153164,4535.938604979493,223.9720131980662,0.8793160567827247,4291.279926764325,102.62042278865685,1.75173609372415,93.27267485914119
2025-09-20 19:54:01.153164,5227.22175474652,181.19157367485877,0.9753334094769314,4452.896731567221,106.14943198310496,3.328833666942382,100.39534350882845
2025-09-20 19:39:01.153164,4198.082748452925,185.284258792042,0.8931656255333834,3379.968206882798,102.98515613948807,2.332938990525465,93.34089409234429
2025-09-20 19:24:01.153164,4716.222951591619,206.1141447779494,0.9038708485800425,3749.3133761970903,100.72524850625557,3.0656674921942444,95.5237568498303
2025-09-20 19:09:01.153164,5197.655312148169,225.30446996312287,0.9725673543101288,4647.230161014753,105.45756016531976,3.3499205105960392,90.6065849799311
2025-09-20 18:54:01.153164,5012.613744869811,245.5864513979634,0.9287840690422169,3553.85849698642,111.63457660369055,4.970207858688253,92.09963021743287
2025-09-20 18:39:01.153164,5482.442461553399,236.96070770255554,0.9510989258609992,4396.892553719777,109.51175404292306,4.697722390355898,101.07861101224314
2025-09-20 18:24:01.153164,5395.325466542945,231.65398627081427,0.959776012612035,3988.096315645448,114.96099170758245,2.6519297037419736,100.21331320861385
2025-09-20 18:09:01.153164,4230.178539044998,240.22745751932516,0.9266359230458572,3447.845789365151,108.06876178614695,4.147181296244074,90.92999536631251
2025-09-20 17:54:01.153164,4966.588670605485,228.8945117983312,0.9341514330439105,3846.8683377808943,95.58603098958099,4.744685887061047,95.82258496455033
2025-09-20 17:39:01.153164,4333.410893556272,200.86386218708256,0.892418902836285,3227.03772443445,96.83924007428361,4.642153706397769,103.23835195038279
2025-09-20 17:24:01.153164,4739.95866772376,228.02960738825087,0.9362507371926578,3557.274221220072,113.76286707770868,2.9147890958220963,93.0740802623186
2025-09-20 17:09:01.153164,4114.521273814944,222.9952912564347,0.9382941514223889,3788.346305223245,107.24590258807433,4.530501843737051,93.47061628591752
2025-09-20 16:54:01.153164,5237.730296220114,234.81674988319884,0.8748745371997915,4968.683914774693,105.17149452123759,1.7840284755614135,99.36259659867363
2025-09-20 16:39:01.153164,5091.623374943243,198.09238751119364,0.8647228508120349,3578.285006043313,99.1821890882442,2.7269847996515386,103.49020103504928
2025-09-20 16:24:01.153164,5472.103859330975,248.20800081393736,0.8995843500728126,4538.529117115894,91.08055531407257,2.0909405616222574,90.32706325097567
2025-09-20 16:09:01.153164,4754.5353845131585,233.50400569241089,0.9404371618279628,4308.553548949554,90.80802102413342,2.541134602541236,95.82490055496133
2025-09-20 15:54:01.153164,5060.705034100065,222.7028229642769,0.8929274313284526,3712.632911423905,103.15193073750223,2.957212757656617,98.56525227938582
2025-09-20 15:39:01.153164,5061.708284109085,187.43759362331647,0.9203338866019588,4360.951452358818,114.72806583321173,4.662003343937518,92.61349381592386
2025-09-20 15:24:01.153164,4873.828315040596,182.8379629437294,0.9047937553721557,4361.546389268395,99.63059925133001,3.8815475783155886,90.82461492618705
2025-09-20 15:09:01.153164,4136.337060967331,229.0560190494383,0.8655033913091266,3509.796422689221,108.55660742126663,2.1628835646238125,90.91829266212508
2025-09-20 14:54:01.153164,5181.577538184559,231.99227626231527,0.9197164943714426,4456.9365331738545,101.7546816780915,2.1535348722541063,90.12024249958694
2025-09-20 14:39:01.153164,4065.2101369785983,226.26053793270557,0.8982214715146968,3646.107217794574,94.7051828382189,2.5357976229669785,99.51039999923796
2025-09-20 14:24:01.153164,5190.101557465032,213.9022502589581,0.9453083250063543,3821.7127909271453,99.03509456218879,3.423140259144778,100.19284196901457
2025-09-20 14:09:01.153164,4955.842342107202,238.63688094816172,0.9691109209640665,3601.762226996047,113.81120909178661,4.124645339702564,101.08280041770897
2025-09-20 13:54:01.153164,4985.907959681912,199.47537605389127,0.9649922408090975,3939.558370035602,96.58387015830422,1.3762740784819667,102.75915245343327
2025-09-20 13:39:01.153164,5495.425028189315,191.8307860930331,0.9258970049077695,5201.542238990821,113.24770169995176,2.191223941175575,93.08142341342476
2025-09-20 13:24:01.153164,4323.576847031235,237.9944256151971,0.9432764169637313,3859.025659405105,107.07559496588371,4.712295828077854,94.75738933822514
2025-09-20 13:09:01.153164,4331.849718343233,248.3111710297899,0.9200436837994467,3175.235568582844,114.52464186090158,2.7310912219085828,101.53379235203785
2025-09-20 12:54:01.153164,4442.674889826144,231.53278547069513,0.9259228920612124,3796.8522239992267,108.6500973717936,1.5784134342989415,102.72549080593035
2025-09-20 12:39:01.153164,4041.600099813388,212.58508597554732,0.9386629201568777,3382.9854008066754,108.28096861943871,4.743041495788542,98.8283375381186
2025-09-20 12:24:01.153164,4945.512143303167,244.30238235333417,0.9546769467523618,4195.788972184296,108.62542376679502,4.346082893604027,103.69787080777289
2025-09-20 12:09:01.153164,4449.838393647975,244.90453456809774,0.8781964271296216,3694.943707846706,105.41786800335854,3.177073686246243,96.13025095541144
2025-09-20 11:54:01.153164,4666.465492047078,239.4254360144111,0.921004979406966,3523.873106664082,94.9833158447864,1.1149227377259843,92.13707104727689
2025-09-20 11:39:01.153164,4391.7808866931955,195.56868145121473,0.8644295429300353,3432.0899157886392,111.2959187080076,3.195758615706334,90.93353734593055
2025-09-20 11:24:01.153164,4365.846232061529,246.3855357527303,0.9519898466412555,4075.009260397258,97.00140448157933,2.235007710547196,96.58562350681791
2025-09-20 11:09:01.153164,4075.337980935976,197.99266227494775,0.9477231982263197,3557.6198702725346,96.20211584706823,2.9730769127417274,101.44880463482927
2025-09-20 10:54:01.153164,4495.17224835009,238.85417343204784,0.9412208104679256,3825.3277636919893,104.07734768754774,3.8477445696052004,92.6282638008936
2025-09-20 10:39:01.153164,4827.798456833174,247.30281473017044,0.931205712924581,4544.128803696604,98.69056972347681,1.9216778474119907,92.75143994005795
2025-09-20 10:24:01.153164,4642.124456721496,184.21769164434804,0.9385719095980313,3772.0518241447107,93.49515822571993,1.1640616198757057,95.75478536630202
2025-09-20 10:09:01.153164,5457.543977008179,206.70724552970486,0.8740799891937049,4992.254170025643,108.5044563450096,2.811996369993485,97.8594255070914
2025-09-20 09:54:01.153164,5175.033056567122,188.5886674573211,0.9710604328053938,4840.568676888755,98.12746874740743,1.9446033907844775,102.71033567788194
2025-09-20 09:39:01.153164,4067.705442303819,188.71420021069108,0.9289479161913038,3677.336036242872,90.60935397871918,4.402792051582766,96.56001797439012
2025-09-20 09:24:01.153164,5242.805262191029,189.1420876143491,0.977093896470174,3789.863662884508,109.27551236261925,1.6301842405975995,99.1836700902679
2025-09-20 09:09:01.153164,4109.170137335821,228.32802869038792,0.9537471506624138,3396.130369603656,90.03131928452092,4.327848873626517,94.13562985795986
2025-09-20 08:54:01.153164,5381.7821095653535,217.16654121296853,0.8664451163092248,4838.05419612936,111.86014125294494,2.6243613198215896,92.60930065469393
2025-09-20 08:39:01.153164,4312.781267945942,225.21732602549628,0.9215416246990039,3515.2443867473994,110.04037524553038,2.2673271721245634,96.82297855957636
2025-09-20 08:24:01.153164,4615.158028238642,182.31926093348522,0.9512366343148395,4005.7567334649934,95.92896897353354,4.180501412206323,100.08025864227479
2025-09-20 08:09:01.153164,5430.247390738399,188.38912729281816,0.9559391379394192,4648.060254505025,102.94141663243093,3.0606664604684535,104.66153876101319
2025-09-20 07:54:01.153164,4233.302946988471,207.01932528274136,0.9525813808702535,2973.389784323967,98.24111858932042,1.2785694256641391,104.3866814245548
2025-09-20 07:39:01.153164,4890.258281089766,181.45168282404467,0.8647956141490288,3790.7543523483196,112.6837126755104,4.044860240749292,100.81543169030807
2025-09-20 07:24:01.153164,5253.143311297372,235.3124015515224,0.8672064004112151,4785.421703001788,101.60993328192404,2.747674896787628,103.47556479581326
2025-09-20 07:09:01.153164,5237.894203173389,210.28564046263892,0.8583495224363714,4444.259350885697,105.40571055864305,1.5609568891698995,102.8772740001499
2025-09-20 06:54:01.153164,4421.225908824859,193.10474479577377,0.8685751303804515,3892.9971533603443,114.56829088671465,1.38923306989494,100.73946117879039
2025-09-20 06:39:01.153164,5125.538002230873,236.70660692528935,0.9555297843552149,4340.52324668609,94.30718338689978,1.4768339201696885,101.12491887393001
2025-09-20 06:24:01.153164,4866.486169208055,241.3512697113373,0.9371928192567044,3530.4861450655417,99.28703621578545,3.713110705066665,98.42016963369959
2025-09-20 06:09:01.153164,4780.702696294631,207.93069325024942,0.948951890928436,4267.221077706927,92.61134334377152,3.018142215620979,92.65242920013569
2025-09-20 05:54:01.153164,5475.2681439939915,211.40884978778163,0.9180575336095811,3893.563056114118,101.88598779635731,3.183056762179384,102.40824774163302
2025-09-20 05:39:01.153164,4097.600913732086,246.7606111816686,0.8994601869319708,3353.767049328871,110.92885678964463,4.821210117833287,100.78459980568402
2025-09-20 05:24:01.153164,5488.282111536414,248.3732286457293,0.8704359641671916,3930.447041300172,98.27618528298818,1.448685499638879,102.92374201354454
2025-09-20 05:09:01.153164,4312.121463365382,232.69426186961113,0.9032882202611864,3169.500568206963,106.75446226202492,2.9258986331028183,97.79988784864382
2025-09-20 04:54:01.153164,5434.936545863257,205.9408064240212,0.9731941484394373,4350.732287997604,91.58202466779898,2.9035382807434584,97.09735726424623
2025-09-20 04:39:01.153164,4763.561845577974,215.37523882720558,0.8617460318447904,3825.656050934055,92.50681868111624,2.344049080435671,104.54264159286694
2025-09-20 04:24:01.153164,4141.080700051141,230.47894149894466,0.9397848109489404,3748.9253144316376,110.38162443630654,3.7536013629426606,96.58417427451738
2025-09-20 04:09:01.153164,5332.564674759738,202.0337062356578,0.8568831813289298,4595.940494923879,102.39058254184988,2.2094014773159505,104.31118223518804
2025-09-20 03:54:01.153164,4180.336736888669,202.39735315043654,0.9291545370654293,3232.37615904706,113.39670959814947,4.508431019179132,93.97079078454118
2025-09-20 03:39:01.153164,5389.803261788056,219.10196843126582,0.9215601326364411,4752.012243216243,105.43819593774501,2.124648336399028,95.22682414145531
2025-09-20 03:24:01.153164,4973.6865945071295,191.52364130526095,0.9773349851682777,3623.630468211354,107.23319987879759,4.9651706595505525,100.82052691634618
2025-09-20 03:09:01.153164,4467.986577330228,204.65281786578873,0.9316789588288767,3618.2398053207785,99.34647075074339,3.7336491161868226,98.53060670909372
2025-09-20 02:54:01.153164,4043.2581743829455,188.32121917535142,0.8928846035528859,3215.4826828657024,108.67515623635158,3.488468420893302,92.62719753049183
2025-09-20 02:39:01.153164,4740.529878404273,192.64373188470535,0.9241048940008512,4430.098230088111,91.10767597044706,4.898676152531772,96.63823405300138
2025-09-20 02:24:01.153164,5323.423301456096,226.79204952509093,0.9369690418666135,4836.3115749087,112.33843538210364,1.8442496478575325,92.73188618336299
2025-09-20 02:09:01.153164,4232.795475323325,219.36107379945443,0.8739086689395414,3084.4123479800046,112.97948437076906,4.233450392068275,91.67650501930736
2025-09-20 01:54:01.153164,4485.458424826333,181.98903408988147,0.9412307499591297,3333.5221312452677,108.75955087157774,4.411376428916977,101.98576684838552
2025-09-20 01:39:01.153164,4714.587854198032,244.26490595910053,0.8547524846698933,3981.033838552542,94.98024880698394,1.4540775044364085,90.1368861621722
2025-09-20 01:24:01.153164,4582.63741746407,226.18579997910595,0.9042805197652173,3914.684681027505,108.38896881766846,2.672439715637434,99.19957815624318
2025-09-20 01:09:01.153164,5009.054587010705,204.6657775217023,0.9524386275803959,4377.317467504204,101.35802600980877,2.684289599514604,101.51406551906271
2025-09-20 00:54:01.153164,5315.812863516106,197.65693770587367,0.852820958836217,4717.546437924031,114.93489298693231,4.786111797065589,90.1527019319276
2025-09-20 00:39:01.153164,4561.0650260085295,205.13942130304002,0.9136916542599879,3790.4530364358716,91.29790201871762,4.694872543616642,90.58884554829922
2025-09-20 00:24:01.153164,4491.644227381427,232.43613477008424,0.9730894332122318,4252.3315424313905,103.65379687868553,3.2310222006852465,95.3220220304726
2025-09-20 00:09:01.153164,5175.092811223477,225.5258677442704,0.884340876484434,3980.888761795191,99.96127129202596,4.432306912720128,100.81368570982086
2025-09-19 23:54:01.153164,5403.711421815435,242.1977364536975,0.8936480117466613,4807.90684124729,101.17323711339655,4.459348186891646,99.15456509259633
2025-09-19 23:39:01.153164,4077.056379782685,248.0970163066028,0.9129798129772391,3322.853307661955,110.17544339160995,4.118403878359511,96.98269797207523
2025-09-19 23:24:01.153164,4976.27018703306,225.78683797095206,0.9210141063031374,3715.938254217919,102.41385889952721,4.313244098570244,90.13520224119068
2025-09-19 23:09:01.153164,4957.926126019482,211.15038381775767,0.8647316996626817,3690.95036160798,106.94940488777335,4.209781962794196,90.74253275644647
2025-09-19 22:54:01.153164,4004.9723362145246,249.12471692203644,0.9791403869389009,3690.772815249165,99.9905586229368,1.4486940476491204,98.18518047957753
2025-09-19 22:39:01.153164,4400.896835027264,181.68850403971626,0.8932239186526982,4172.1176951885855,95.91671601286532,2.7923904654928005,91.66658788672326
2025-09-19 22:24:01.153164,4075.7853207276453,230.48904763886782,0.8802307014953439,3515.764618748903,99.66936512971954,2.160884686341073,99.68867218441537
2025-09-19 22:09:01.153164,5035.711848172463,212.66612226177614,0.9696128987838486,4371.44678458064,110.53031406726508,1.8702192345964486,92.82799421413407
2025-09-19 21:54:01.153164,5458.021260448222,214.67541300364076,0.9321393220518496,4559.630700564608,102.71414009904815,3.4094802913208357,94.67464756010219
